CI,Nombres,"Apellido Paterno","Apellido Materno",Email,Sexo,Colegio,Ciudad,Carrera,"Monto Pago","Metodo Pago","Nro Recibo",Materia,Grupo,"CI Docente","Nombre Docente","Apellido Docente","Profesion Docente","Hora Semanal Docente","Nota P1","Nota P2","Nota P3","Promedio Final","Estado Materia"
10000075,Sofia,Ramirez,Garcia,sofia.ramirez.10000075@test.com,F,Evangelico,Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000075,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,22,8,2,32,Reprobado
10000076,Gabriela,Martinez,Torres,gabriela.martinez.10000076@test.com,F,"Nacional Florida",Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000076,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,16,27,18,61,Aprobado
10000076,Gabriela,Martinez,Torres,gabriela.martinez.10000076@test.com,F,"Nacional Florida",Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000076,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,11,4,25,40,Reprobado
10000076,Gabriela,Martinez,Torres,gabriela.martinez.10000076@test.com,F,"Nacional Florida",Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000076,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,33,4,27,64,Aprobado
10000076,Gabriela,Martinez,Torres,gabriela.martinez.10000076@test.com,F,"Nacional Florida",Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000076,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,14,24,6,44,Reprobado
10000077,Ana,Martinez,Rodriguez,ana.martinez.10000077@test.com,F,"Domingo Savio",Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000077,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,20,17,13,50,Reprobado
10000077,Ana,Martinez,Rodriguez,ana.martinez.10000077@test.com,F,"Domingo Savio",Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000077,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,15,6,13,34,Reprobado
10000077,Ana,Martinez,Rodriguez,ana.martinez.10000077@test.com,F,"Domingo Savio",Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000077,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,26,4,23,53,Reprobado
10000077,Ana,Martinez,Rodriguez,ana.martinez.10000077@test.com,F,"Domingo Savio",Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000077,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,13,32,24,69,Aprobado
10000078,Carmen,Ramirez,Fernandez,carmen.ramirez.10000078@test.com,F,"Domingo Savio",Beni,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000078,MAT100,M001,10500000,Maria,Rodriguez,"Licenciado en Matematicas",37,31,12,18,61,Aprobado
10000078,Carmen,Ramirez,Fernandez,carmen.ramirez.10000078@test.com,F,"Domingo Savio",Beni,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000078,FIS100,M001,10500001,Fernando,Garcia,Fisico,11,3,1,21,25,Reprobado
10000078,Carmen,Ramirez,Fernandez,carmen.ramirez.10000078@test.com,F,"Domingo Savio",Beni,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000078,INF100,M001,10500002,Pedro,Lopez,"Ingeniero Informatico",15,14,26,3,43,Reprobado
10000078,Carmen,Ramirez,Fernandez,carmen.ramirez.10000078@test.com,F,"Domingo Savio",Beni,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000078,LIN100,M001,10500003,Pedro,Sanchez,"Licenciado en Filologia",30,21,30,28,79,Aprobado
10000079,Pedro,Perez,Lopez,pedro.perez.10000079@test.com,M,Espana,Oruro,"Ingenieria Informatica",700,PayPal,REC-TEST-10000079,MAT100,M001,10500000,Maria,Rodriguez,"Licenciado en Matematicas",37,18,22,31,71,Aprobado
10000079,Pedro,Perez,Lopez,pedro.perez.10000079@test.com,M,Espana,Oruro,"Ingenieria Informatica",700,PayPal,REC-TEST-10000079,FIS100,M001,10500001,Fernando,Garcia,Fisico,11,15,19,34,68,Aprobado
10000079,Pedro,Perez,Lopez,pedro.perez.10000079@test.com,M,Espana,Oruro,"Ingenieria Informatica",700,PayPal,REC-TEST-10000079,INF100,M001,10500002,Pedro,Lopez,"Ingeniero Informatico",15,15,16,24,55,Reprobado
10000079,Pedro,Perez,Lopez,pedro.perez.10000079@test.com,M,Espana,Oruro,"Ingenieria Informatica",700,PayPal,REC-TEST-10000079,LIN100,M001,10500003,Pedro,Sanchez,"Licenciado en Filologia",30,2,24,32,58,Reprobado
10000080,Pedro,Rodriguez,Garcia,pedro.rodriguez.10000080@test.com,M,Espana,Cochabamba,"Ingenieria Informatica",700,PayPal,REC-TEST-10000080,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,21,21,4,46,Reprobado
10000080,Pedro,Rodriguez,Garcia,pedro.rodriguez.10000080@test.com,M,Espana,Cochabamba,"Ingenieria Informatica",700,PayPal,REC-TEST-10000080,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,2,18,17,37,Reprobado
10000080,Pedro,Rodriguez,Garcia,pedro.rodriguez.10000080@test.com,M,Espana,Cochabamba,"Ingenieria Informatica",700,PayPal,REC-TEST-10000080,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,0,15,25,40,Reprobado
10000080,Pedro,Rodriguez,Garcia,pedro.rodriguez.10000080@test.com,M,Espana,Cochabamba,"Ingenieria Informatica",700,PayPal,REC-TEST-10000080,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,25,4,29,58,Reprobado
10000081,Laura,Sanchez,Garcia,laura.sanchez.10000081@test.com,F,Marista,Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000081,MAT100,M002,10500004,Ricardo,Lopez,"Licenciado en Matematicas",21,10,10,5,25,Reprobado
10000081,Laura,Sanchez,Garcia,laura.sanchez.10000081@test.com,F,Marista,Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000081,FIS100,M002,10500005,Jorge,Perez,Fisico,25,19,6,19,44,Reprobado
10000081,Laura,Sanchez,Garcia,laura.sanchez.10000081@test.com,F,Marista,Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000081,INF100,M002,10500006,Carlos,Sanchez,"Ingeniero Informatico",24,2,18,20,40,Reprobado
10000081,Laura,Sanchez,Garcia,laura.sanchez.10000081@test.com,F,Marista,Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000081,LIN100,M002,10500007,Jorge,Gomez,"Licenciado en Filologia",33,32,25,7,64,Aprobado
10000082,Maria,Gomez,Garcia,maria.gomez.10000082@test.com,F,"Nacional Florida","La Paz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000082,MAT100,M002,10500004,Ricardo,Lopez,"Licenciado en Matematicas",21,2,20,7,29,Reprobado
10000082,Maria,Gomez,Garcia,maria.gomez.10000082@test.com,F,"Nacional Florida","La Paz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000082,FIS100,M002,10500005,Jorge,Perez,Fisico,25,28,25,13,66,Aprobado
10000082,Maria,Gomez,Garcia,maria.gomez.10000082@test.com,F,"Nacional Florida","La Paz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000082,INF100,M002,10500006,Carlos,Sanchez,"Ingeniero Informatico",24,33,0,19,52,Reprobado
10000082,Maria,Gomez,Garcia,maria.gomez.10000082@test.com,F,"Nacional Florida","La Paz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000082,LIN100,M002,10500007,Jorge,Gomez,"Licenciado en Filologia",33,17,17,2,36,Reprobado
10000083,Roberto,Fernandez,Fernandez,roberto.fernandez.10000083@test.com,M,"La Salle",Pando,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000083,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,29,25,31,85,Aprobado
10000083,Roberto,Fernandez,Fernandez,roberto.fernandez.10000083@test.com,M,"La Salle",Pando,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000083,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,30,25,4,59,Reprobado
10000083,Roberto,Fernandez,Fernandez,roberto.fernandez.10000083@test.com,M,"La Salle",Pando,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000083,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,15,22,12,49,Reprobado
10000083,Roberto,Fernandez,Fernandez,roberto.fernandez.10000083@test.com,M,"La Salle",Pando,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000083,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,24,8,3,35,Reprobado
10000084,Roberto,Sanchez,Lopez,roberto.sanchez.10000084@test.com,M,Evangelico,Pando,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000084,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,32,19,6,57,Reprobado
10000084,Roberto,Sanchez,Lopez,roberto.sanchez.10000084@test.com,M,Evangelico,Pando,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000084,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,5,26,28,59,Reprobado
10000084,Roberto,Sanchez,Lopez,roberto.sanchez.10000084@test.com,M,Evangelico,Pando,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000084,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,14,7,32,53,Reprobado
10000084,Roberto,Sanchez,Lopez,roberto.sanchez.10000084@test.com,M,Evangelico,Pando,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000084,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,27,21,9,57,Reprobado
10000085,Diego,Sanchez,Vargas,diego.sanchez.10000085@test.com,M,"Don Bosco",Pando,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000085,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,26,3,20,49,Reprobado
10000085,Diego,Sanchez,Vargas,diego.sanchez.10000085@test.com,M,"Don Bosco",Pando,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000085,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,25,19,28,72,Aprobado
10000085,Diego,Sanchez,Vargas,diego.sanchez.10000085@test.com,M,"Don Bosco",Pando,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000085,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,26,23,20,69,Aprobado
10000085,Diego,Sanchez,Vargas,diego.sanchez.10000085@test.com,M,"Don Bosco",Pando,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000085,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,11,5,25,41,Reprobado
10000086,Laura,Lopez,Ramirez,laura.lopez.10000086@test.com,F,Marista,Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000086,MAT100,M001,10500000,Maria,Rodriguez,"Licenciado en Matematicas",37,5,20,30,55,Reprobado
10000086,Laura,Lopez,Ramirez,laura.lopez.10000086@test.com,F,Marista,Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000086,FIS100,M001,10500001,Fernando,Garcia,Fisico,11,2,30,17,49,Reprobado
10000086,Laura,Lopez,Ramirez,laura.lopez.10000086@test.com,F,Marista,Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000086,INF100,M001,10500002,Pedro,Lopez,"Ingeniero Informatico",15,2,23,34,59,Reprobado
10000086,Laura,Lopez,Ramirez,laura.lopez.10000086@test.com,F,Marista,Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000086,LIN100,M001,10500003,Pedro,Sanchez,"Licenciado en Filologia",30,0,12,1,13,Reprobado
10000087,Gabriela,Lopez,Torres,gabriela.lopez.10000087@test.com,F,"La Salle",Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000087,MAT100,M001,10500000,Maria,Rodriguez,"Licenciado en Matematicas",37,3,29,3,35,Reprobado
10000087,Gabriela,Lopez,Torres,gabriela.lopez.10000087@test.com,F,"La Salle",Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000087,FIS100,M001,10500001,Fernando,Garcia,Fisico,11,21,29,11,61,Aprobado
10000087,Gabriela,Lopez,Torres,gabriela.lopez.10000087@test.com,F,"La Salle",Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000087,INF100,M001,10500002,Pedro,Lopez,"Ingeniero Informatico",15,7,9,4,20,Reprobado
10000087,Gabriela,Lopez,Torres,gabriela.lopez.10000087@test.com,F,"La Salle",Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000087,LIN100,M001,10500003,Pedro,Sanchez,"Licenciado en Filologia",30,13,14,10,37,Reprobado
10000088,Jose,Rojas,Rodriguez,jose.rojas.10000088@test.com,M,"Don Bosco",Beni,"Ingenieria en Redes",700,PayPal,REC-TEST-10000088,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,15,16,11,42,Reprobado
10000088,Jose,Rojas,Rodriguez,jose.rojas.10000088@test.com,M,"Don Bosco",Beni,"Ingenieria en Redes",700,PayPal,REC-TEST-10000088,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,22,22,5,49,Reprobado
10000088,Jose,Rojas,Rodriguez,jose.rojas.10000088@test.com,M,"Don Bosco",Beni,"Ingenieria en Redes",700,PayPal,REC-TEST-10000088,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,19,23,6,48,Reprobado
10000088,Jose,Rojas,Rodriguez,jose.rojas.10000088@test.com,M,"Don Bosco",Beni,"Ingenieria en Redes",700,PayPal,REC-TEST-10000088,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,13,1,20,34,Reprobado
10000089,Ana,Sanchez,Torres,ana.sanchez.10000089@test.com,F,Uboldi,Potosi,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000089,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,14,0,14,28,Reprobado
10000089,Ana,Sanchez,Torres,ana.sanchez.10000089@test.com,F,Uboldi,Potosi,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000089,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,30,27,21,78,Aprobado
10000089,Ana,Sanchez,Torres,ana.sanchez.10000089@test.com,F,Uboldi,Potosi,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000089,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,17,5,33,55,Reprobado
10000089,Ana,Sanchez,Torres,ana.sanchez.10000089@test.com,F,Uboldi,Potosi,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000089,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,26,7,2,35,Reprobado
10000090,Marta,Garcia,Ramirez,marta.garcia.10000090@test.com,F,"Domingo Savio",Beni,"Ingenieria Informatica",700,PayPal,REC-TEST-10000090,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,14,33,24,71,Aprobado
10000090,Marta,Garcia,Ramirez,marta.garcia.10000090@test.com,F,"Domingo Savio",Beni,"Ingenieria Informatica",700,PayPal,REC-TEST-10000090,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,29,13,7,49,Reprobado
10000090,Marta,Garcia,Ramirez,marta.garcia.10000090@test.com,F,"Domingo Savio",Beni,"Ingenieria Informatica",700,PayPal,REC-TEST-10000090,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,3,10,19,32,Reprobado
10000090,Marta,Garcia,Ramirez,marta.garcia.10000090@test.com,F,"Domingo Savio",Beni,"Ingenieria Informatica",700,PayPal,REC-TEST-10000090,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,18,16,12,46,Reprobado
10000091,Ana,Perez,Fernandez,ana.perez.10000091@test.com,F,"Domingo Savio","Santa Cruz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000091,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,12,20,12,44,Reprobado
10000091,Ana,Perez,Fernandez,ana.perez.10000091@test.com,F,"Domingo Savio","Santa Cruz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000091,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,14,5,8,27,Reprobado
10000091,Ana,Perez,Fernandez,ana.perez.10000091@test.com,F,"Domingo Savio","Santa Cruz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000091,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,9,1,5,15,Reprobado
10000091,Ana,Perez,Fernandez,ana.perez.10000091@test.com,F,"Domingo Savio","Santa Cruz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000091,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,4,7,32,43,Reprobado
10000092,Paula,Garcia,Sanchez,paula.garcia.10000092@test.com,F,Marista,Pando,"Ingenieria en Redes",700,PayPal,REC-TEST-10000092,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,23,27,16,66,Aprobado
10000092,Paula,Garcia,Sanchez,paula.garcia.10000092@test.com,F,Marista,Pando,"Ingenieria en Redes",700,PayPal,REC-TEST-10000092,FIS100,M003,10500009,Miguel,Perez,Fisico,35,23,26,4,53,Reprobado
10000092,Paula,Garcia,Sanchez,paula.garcia.10000092@test.com,F,Marista,Pando,"Ingenieria en Redes",700,PayPal,REC-TEST-10000092,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,9,10,28,47,Reprobado
10000092,Paula,Garcia,Sanchez,paula.garcia.10000092@test.com,F,Marista,Pando,"Ingenieria en Redes",700,PayPal,REC-TEST-10000092,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,31,31,11,73,Aprobado
10000093,Carlos,Torres,Garcia,carlos.torres.10000093@test.com,M,"Domingo Savio",Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000093,MAT100,M002,10500004,Ricardo,Lopez,"Licenciado en Matematicas",21,2,2,26,30,Reprobado
10000093,Carlos,Torres,Garcia,carlos.torres.10000093@test.com,M,"Domingo Savio",Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000093,FIS100,M002,10500005,Jorge,Perez,Fisico,25,23,33,15,71,Aprobado
10000093,Carlos,Torres,Garcia,carlos.torres.10000093@test.com,M,"Domingo Savio",Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000093,INF100,M002,10500006,Carlos,Sanchez,"Ingeniero Informatico",24,30,16,0,46,Reprobado
10000093,Carlos,Torres,Garcia,carlos.torres.10000093@test.com,M,"Domingo Savio",Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000093,LIN100,M002,10500007,Jorge,Gomez,"Licenciado en Filologia",33,26,18,3,47,Reprobado
10000094,Pedro,Fernandez,Ramirez,pedro.fernandez.10000094@test.com,M,Espana,"Santa Cruz","Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000094,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,9,25,7,41,Reprobado
10000094,Pedro,Fernandez,Ramirez,pedro.fernandez.10000094@test.com,M,Espana,"Santa Cruz","Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000094,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,29,4,21,54,Reprobado
10000094,Pedro,Fernandez,Ramirez,pedro.fernandez.10000094@test.com,M,Espana,"Santa Cruz","Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000094,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,10,6,33,49,Reprobado
10000094,Pedro,Fernandez,Ramirez,pedro.fernandez.10000094@test.com,M,Espana,"Santa Cruz","Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000094,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,18,30,27,75,Aprobado
10000095,Fernando,Rojas,Lopez,fernando.rojas.10000095@test.com,M,Evangelico,Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000095,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,26,19,1,46,Reprobado
10000095,Fernando,Rojas,Lopez,fernando.rojas.10000095@test.com,M,Evangelico,Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000095,FIS100,M003,10500009,Miguel,Perez,Fisico,35,31,21,28,80,Aprobado
10000095,Fernando,Rojas,Lopez,fernando.rojas.10000095@test.com,M,Evangelico,Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000095,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,28,28,9,65,Aprobado
10000095,Fernando,Rojas,Lopez,fernando.rojas.10000095@test.com,M,Evangelico,Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000095,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,9,8,16,33,Reprobado
10000096,Pedro,Rojas,Lopez,pedro.rojas.10000096@test.com,M,Espana,Sucre,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000096,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,25,1,14,40,Reprobado
10000096,Pedro,Rojas,Lopez,pedro.rojas.10000096@test.com,M,Espana,Sucre,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000096,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,33,29,7,69,Aprobado
10000096,Pedro,Rojas,Lopez,pedro.rojas.10000096@test.com,M,Espana,Sucre,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000096,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,0,3,9,12,Reprobado
10000096,Pedro,Rojas,Lopez,pedro.rojas.10000096@test.com,M,Espana,Sucre,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000096,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,23,28,5,56,Reprobado
10000097,Valeria,Gomez,Sanchez,valeria.gomez.10000097@test.com,F,"Nacional Florida",Oruro,"Ingenieria en Redes",700,PayPal,REC-TEST-10000097,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,17,26,14,57,Reprobado
10000097,Valeria,Gomez,Sanchez,valeria.gomez.10000097@test.com,F,"Nacional Florida",Oruro,"Ingenieria en Redes",700,PayPal,REC-TEST-10000097,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,8,10,11,29,Reprobado
10000097,Valeria,Gomez,Sanchez,valeria.gomez.10000097@test.com,F,"Nacional Florida",Oruro,"Ingenieria en Redes",700,PayPal,REC-TEST-10000097,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,33,2,24,59,Reprobado
10000097,Valeria,Gomez,Sanchez,valeria.gomez.10000097@test.com,F,"Nacional Florida",Oruro,"Ingenieria en Redes",700,PayPal,REC-TEST-10000097,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,8,2,21,31,Reprobado
10000098,Luis,Martinez,Ramirez,luis.martinez.10000098@test.com,M,"Nacional Florida",Potosi,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000098,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,19,15,15,49,Reprobado
10000098,Luis,Martinez,Ramirez,luis.martinez.10000098@test.com,M,"Nacional Florida",Potosi,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000098,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,21,10,12,43,Reprobado
10000098,Luis,Martinez,Ramirez,luis.martinez.10000098@test.com,M,"Nacional Florida",Potosi,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000098,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,31,11,14,56,Reprobado
10000098,Luis,Martinez,Ramirez,luis.martinez.10000098@test.com,M,"Nacional Florida",Potosi,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000098,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,23,6,20,49,Reprobado
10000099,Diego,Fernandez,Torres,diego.fernandez.10000099@test.com,M,"La Salle","Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000099,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,11,0,14,25,Reprobado
